edge_idx,causal_score
575,0.7110771
576,0.6937641
577,0.79677993
578,0.5848397
579,0.80925125
580,0.6138094
581,0.9088278
582,0.5647321
583,0.7439075
584,0.9040952
585,0.7113496
586,0.3906378
587,0.74026257
588,0.8722277
589,0.7769835
590,0.7562129
591,0.552869
592,0.85006106
593,0.851131
594,0.5399046
595,0.76916224
596,0.8334093
597,0.9293244
598,0.48298454
599,0.6724483
600,0.8383373
601,0.7914702
602,0.8020335
603,0.8204989
604,0.68487555
605,0.9049956
606,0.72134876
607,0.96933085
608,0.6857894
609,0.9472194
610,0.704758
611,0.94075924
612,0.95711064
613,0.956044
614,0.633459
615,0.8865627
616,0.95522213
617,0.7605322
618,0.783117
619,0.86346
620,0.84732336
621,0.89941496
622,0.86663866
623,0.51964146
624,0.94454587
625,0.7771123
626,0.60433733
627,0.9670206
628,0.9361015
629,0.7238609
630,0.95032096
631,0.7765145
632,0.785813
633,0.93345106
634,0.96410614
635,0.8729321
636,0.95290375
637,0.8485329
638,0.8131555
639,0.5827677
640,0.97108173
641,0.77904826
642,0.87604636
643,0.93902785
644,0.85820514
645,0.92087984
646,0.90101546
647,0.73254937
648,0.79348093
649,0.86461276
650,0.7421177
651,0.62882
652,0.8889018
653,0.75892746
654,0.9247819
655,0.8070734
656,0.60376596
657,0.72607297
658,0.7209813
659,0.85284656
660,0.9203421
661,0.62746453
662,0.6785204
663,0.8796258
664,0.7034887
665,0.93300366
666,0.68571496
667,0.7687308
668,0.84490466
669,0.94054556
670,0.7707652
671,0.9257188
672,0.9485747
673,0.6373191
674,0.7239433
675,0.76916665
676,0.5889289
677,0.86975884
678,0.847577
679,0.9838612
680,0.51319313
681,0.5312736
682,0.5309952
683,0.5132417
684,0.7402164
685,0.48869738
686,0.35901263
687,0.3854662
688,0.3365662
689,0.41894957
690,0.2926278
691,0.4554237
692,0.3925262
693,0.26833734
694,0.4486057
695,0.6184697
696,0.604186
697,0.6003458
698,0.6101247
699,0.2898235
700,0.704543
701,0.7860057
702,0.450629
703,0.6216354
704,0.25716025
705,0.70379245
706,0.74334335
707,0.76881546
708,0.4494219
709,0.48750824
710,0.7409446
711,0.99658006
712,0.8415364
713,0.98949677
714,0.9662008
715,0.78731084
716,0.9255957
717,0.987639
718,0.7807374
719,0.90644145
720,0.9602715
721,0.88543177
722,0.96882933
723,0.99057466
724,0.63111407
725,0.9223117
726,0.788062
727,0.5387755
728,0.7066833
729,0.48397094
730,0.8744056
731,0.52598894
732,0.70083344
733,0.8807919
734,0.8429961
735,0.787962
736,0.4621644
737,0.5423804
738,0.6734303
739,0.8043444
740,0.3682261
741,0.7200949
742,0.7653062
743,0.84201497
744,0.7978945
