edge_idx,causal_score
388,1.0
389,1.0
390,0.7605283
391,1.0
392,0.15225732
393,0.23130572
394,0.09548842
395,0.07701443
396,0.06395977
397,0.290867
398,0.141408
399,0.20515625
400,0.11873028
401,0.11722845
402,0.11468326
403,0.13756682
404,0.09781293
405,0.13465978
406,0.29700968
407,0.1722812
408,0.1095872
409,0.29812616
410,0.13944815
411,0.42067388
412,0.22884691
413,0.20868292
414,0.47091004
415,0.2533103
416,0.2391709
417,0.34187353
418,0.32723042
419,0.22861597
420,0.14412339
421,0.32935062
422,0.25467342
423,0.25371194
424,0.22819686
425,0.20201199
426,0.2549739
427,0.15710637
428,0.23406875
429,0.23020972
430,0.23450726
431,0.21827008
432,0.15919542
433,0.21078591
434,0.207943
435,0.40204534
436,0.22380958
437,0.24409418
438,0.3198741
439,0.20077081
440,0.2559065
441,0.20415026
442,0.22799133
443,0.24142565
444,0.2938827
445,0.4594819
446,0.250332
447,0.19649018
448,0.26279578
449,0.24488996
450,0.27359083
451,0.2469885
452,0.26061663
453,0.31769395
454,0.28476655
455,0.1659437
456,0.18552923
457,0.07826075
458,0.10590181
459,0.4284622
460,0.17530526
461,0.07150439
462,0.13899864
463,0.28921115
464,0.264186
465,0.09549372
466,0.30764243
467,0.09375938
468,0.08699365
469,0.11190378
470,0.38780746
471,0.1074495
472,0.14345735
473,0.2293559
474,0.22938888
475,0.25507256
476,0.12922952
477,0.24273203
478,0.256466
479,0.17664804
480,0.2678872
481,0.2304797
482,0.24468045
483,0.17860612
484,0.27007774
485,0.18581256
486,0.37694415
487,0.235107
488,0.16045383
489,0.16963384
490,0.19444516
491,0.19876143
492,0.21371669
493,0.23336792
494,0.5037816
495,0.4948865
496,0.54452425
497,0.4859587
498,0.3588428
499,0.47502106
500,0.6428017
501,0.33738887
502,0.6671146
503,0.56049556
504,0.5887053
505,0.40604955
506,0.67719305
507,0.53866076
508,0.5672427
509,0.49238148
510,0.58097184
511,0.29372016
512,0.3187598
513,0.34251517
514,0.30870566
515,0.18762939
516,0.3960346
517,0.45808253
518,0.30458236
519,0.4352537
520,0.27167258
521,0.40971783
522,0.26361677
523,0.3406926
524,0.24209175
525,0.24807352
526,0.31608757
527,0.36368412
528,0.2905036
529,0.99664915
530,0.53319347
531,0.4582703
532,0.406012
533,1.0
534,0.31625664
535,0.65009534
536,0.5912542
537,0.4455865
538,0.9559249
539,1.0
540,0.41943663
541,0.47847766
542,0.36722353
543,0.40407372
544,0.19526727
545,0.23772725
546,0.2867495
547,0.15629596
548,0.3350069
549,0.22902955
550,0.3725644
551,0.2526744
552,0.23129606
553,0.38902393
554,0.3480805
555,0.24988888
556,0.44276172
557,0.385402
558,0.2182932
559,0.27138373
560,0.20853828
561,0.40609074
562,0.3490847
563,0.2619865
564,0.4122901
565,0.26260346
566,0.399754
567,0.20810607
568,0.21229891
569,0.35401097
570,0.24666059
571,0.18680602
572,0.24422082
573,0.26767576
574,0.2441441
575,0.22558267
576,0.22194374
577,0.23497403
578,0.15473181
579,0.2734816
580,0.2697065
581,0.18804854
582,0.23079897
583,0.38208866
584,0.20905435
585,0.2609242
586,0.24986592
587,0.27136898
588,0.20267615
589,0.1795542
590,0.3281594
591,0.24579678
592,0.18916811
593,0.23360495
594,0.18401389
595,0.288473
596,0.2578352
597,0.19493024
598,0.28622556
599,0.27354568
600,0.3069546
601,0.38006505
602,0.17937541
603,0.28704986
604,0.22330259
605,0.30635396
606,0.113187365
607,0.31615397
608,0.23678635
609,0.14487468
610,0.14025566
611,0.19179389
612,0.27775165
613,0.24196981
614,0.12875676
615,0.17285748
616,0.2749968
617,0.20847827
618,0.14831349
619,0.5616332
620,0.18838188
621,0.111085586
622,0.22407591
623,0.31706163
624,0.2635369
625,0.411957
626,0.3868192
627,0.30666864
628,0.1795131
629,0.21240854
630,0.2140746
631,0.32867637
632,0.42189404
633,0.3310513
634,0.6558588
635,0.56123316
636,0.68565106
637,0.51943517
638,0.7261033
639,0.73139393
640,0.56674075
641,1.0
642,0.4413376
643,0.53698313
644,0.5311004
645,0.81302005
646,0.54812795
647,0.7613415
648,0.7539182
649,0.14342466
650,0.07689158
651,0.079347745
